timestamp,state,carbon_intensity,source
2022-12-31 17:10:23.305918,Andhra Pradesh,0.8110885310219308,CEA_estimated
2023-01-31 17:10:23.305918,Andhra Pradesh,0.8468893824317677,CEA_estimated
2023-02-28 17:10:23.305918,Andhra Pradesh,0.8919283708902039,CEA_estimated
2023-03-31 17:10:23.305918,Andhra Pradesh,0.8925245008351972,CEA_estimated
2023-04-30 17:10:23.305918,Andhra Pradesh,0.8519207339036442,CEA_estimated
2023-05-31 17:10:23.305918,Andhra Pradesh,0.8081284337610674,CEA_estimated
2023-06-30 17:10:23.305918,Andhra Pradesh,0.7709999225673944,CEA_estimated
2023-07-31 17:10:23.305918,Andhra Pradesh,0.723305161605478,CEA_estimated
2023-08-31 17:10:23.305918,Andhra Pradesh,0.7287414051701047,CEA_estimated
2023-09-30 17:10:23.305918,Andhra Pradesh,0.7529730532344959,CEA_estimated
2023-10-31 17:10:23.305918,Andhra Pradesh,0.7175106794838833,CEA_estimated
2023-11-30 17:10:23.305918,Andhra Pradesh,0.764771915189563,CEA_estimated
2023-12-31 17:10:23.305918,Andhra Pradesh,0.8093332472030202,CEA_estimated
2024-01-31 17:10:23.305918,Andhra Pradesh,0.814629243135001,CEA_estimated
2024-02-29 17:10:23.305918,Andhra Pradesh,0.8625633680588441,CEA_estimated
2024-03-31 17:10:23.305918,Andhra Pradesh,0.8836982860622313,CEA_estimated
2024-04-30 17:10:23.305918,Andhra Pradesh,0.891053749558563,CEA_estimated
2024-05-31 17:10:23.305918,Andhra Pradesh,0.8183368365055608,CEA_estimated
2024-06-30 17:10:23.305918,Andhra Pradesh,0.818646980844187,CEA_estimated
2024-07-31 17:10:23.305918,Andhra Pradesh,0.731918693260032,CEA_estimated
2024-08-31 17:10:23.305918,Andhra Pradesh,0.7230629150930349,CEA_estimated
2024-09-30 17:10:23.305918,Andhra Pradesh,0.7212924389742832,CEA_estimated
2024-10-31 17:10:23.305918,Andhra Pradesh,0.7403179373390559,CEA_estimated
2024-11-30 17:10:23.305918,Andhra Pradesh,0.7776553310360187,CEA_estimated
2024-12-31 17:10:23.305918,Andhra Pradesh,0.778176151833147,CEA_estimated
2025-01-31 17:10:23.305918,Andhra Pradesh,0.8371943501569704,CEA_estimated
2025-02-28 17:10:23.305918,Andhra Pradesh,0.9001382353138847,CEA_estimated
2025-03-31 17:10:23.305918,Andhra Pradesh,0.9235573847280407,CEA_estimated
2025-04-30 17:10:23.305918,Andhra Pradesh,0.8898474304823368,CEA_estimated
2025-05-31 17:10:23.305918,Andhra Pradesh,0.800379531317001,CEA_estimated
2025-06-30 17:10:23.305918,Andhra Pradesh,0.8378739771980284,CEA_estimated
2025-07-31 17:10:23.305918,Andhra Pradesh,0.7591303420402731,CEA_estimated
2025-08-31 17:10:23.305918,Andhra Pradesh,0.7375248499510201,CEA_estimated
2025-09-30 17:10:23.305918,Andhra Pradesh,0.7347786839200239,CEA_estimated
2025-10-31 17:10:23.305918,Andhra Pradesh,0.7450215923556295,CEA_estimated
2025-11-30 17:10:23.305918,Andhra Pradesh,0.7269314999247234,CEA_estimated
