timestamp,state,carbon_intensity,source
2022-12-31 17:10:23.305918,Gujarat,0.8268288363557835,CEA_estimated
2023-01-31 17:10:23.305918,Gujarat,0.8334216613053449,CEA_estimated
2023-02-28 17:10:23.305918,Gujarat,0.8654658275536738,CEA_estimated
2023-03-31 17:10:23.305918,Gujarat,0.880935295749958,CEA_estimated
2023-04-30 17:10:23.305918,Gujarat,0.8939908578958229,CEA_estimated
2023-05-31 17:10:23.305918,Gujarat,0.8234228952466164,CEA_estimated
2023-06-30 17:10:23.305918,Gujarat,0.839402304511252,CEA_estimated
2023-07-31 17:10:23.305918,Gujarat,0.7428506946310234,CEA_estimated
2023-08-31 17:10:23.305918,Gujarat,0.7230452155785823,CEA_estimated
2023-09-30 17:10:23.305918,Gujarat,0.734755322135266,CEA_estimated
2023-10-31 17:10:23.305918,Gujarat,0.7478174375332988,CEA_estimated
2023-11-30 17:10:23.305918,Gujarat,0.746171230690404,CEA_estimated
2023-12-31 17:10:23.305918,Gujarat,0.7758675785902022,CEA_estimated
2024-01-31 17:10:23.305918,Gujarat,0.8292875679626478,CEA_estimated
2024-02-29 17:10:23.305918,Gujarat,0.8564575714628201,CEA_estimated
2024-03-31 17:10:23.305918,Gujarat,0.9031246942169678,CEA_estimated
2024-04-30 17:10:23.305918,Gujarat,0.869466222375451,CEA_estimated
2024-05-31 17:10:23.305918,Gujarat,0.8234702641191268,CEA_estimated
2024-06-30 17:10:23.305918,Gujarat,0.8395818666945533,CEA_estimated
2024-07-31 17:10:23.305918,Gujarat,0.7845714980012986,CEA_estimated
2024-08-31 17:10:23.305918,Gujarat,0.7023844815608771,CEA_estimated
2024-09-30 17:10:23.305918,Gujarat,0.7244696449432373,CEA_estimated
2024-10-31 17:10:23.305918,Gujarat,0.7011969030349922,CEA_estimated
2024-11-30 17:10:23.305918,Gujarat,0.7406230061271252,CEA_estimated
2024-12-31 17:10:23.305918,Gujarat,0.7651212117601747,CEA_estimated
2025-01-31 17:10:23.305918,Gujarat,0.8139786117329093,CEA_estimated
2025-02-28 17:10:23.305918,Gujarat,0.862767600114949,CEA_estimated
2025-03-31 17:10:23.305918,Gujarat,0.8565818652257434,CEA_estimated
2025-04-30 17:10:23.305918,Gujarat,0.8414142661306797,CEA_estimated
2025-05-31 17:10:23.305918,Gujarat,0.8429468899165978,CEA_estimated
2025-06-30 17:10:23.305918,Gujarat,0.8193710303570345,CEA_estimated
2025-07-31 17:10:23.305918,Gujarat,0.7687702466787867,CEA_estimated
2025-08-31 17:10:23.305918,Gujarat,0.725109504189448,CEA_estimated
2025-09-30 17:10:23.305918,Gujarat,0.735860799587561,CEA_estimated
2025-10-31 17:10:23.305918,Gujarat,0.7650026556584828,CEA_estimated
2025-11-30 17:10:23.305918,Gujarat,0.7384160622390203,CEA_estimated
