timestamp,state,carbon_intensity,source
2022-12-31 17:10:23.305918,Bihar,0.9818033217207327,CEA_estimated
2023-01-31 17:10:23.305918,Bihar,0.9485266337636387,CEA_estimated
2023-02-28 17:10:23.305918,Bihar,1.0233217266013321,CEA_estimated
2023-03-31 17:10:23.305918,Bihar,1.0872365108286268,CEA_estimated
2023-04-30 17:10:23.305918,Bihar,1.0674013550026096,CEA_estimated
2023-05-31 17:10:23.305918,Bihar,1.0100501826914574,CEA_estimated
2023-06-30 17:10:23.305918,Bihar,0.9590638061915708,CEA_estimated
2023-07-31 17:10:23.305918,Bihar,0.9028656419722266,CEA_estimated
2023-08-31 17:10:23.305918,Bihar,0.8536955782776682,CEA_estimated
2023-09-30 17:10:23.305918,Bihar,0.8594708730715301,CEA_estimated
2023-10-31 17:10:23.305918,Bihar,0.8565480992178242,CEA_estimated
2023-11-30 17:10:23.305918,Bihar,0.9180543176283503,CEA_estimated
2023-12-31 17:10:23.305918,Bihar,0.963511153026705,CEA_estimated
2024-01-31 17:10:23.305918,Bihar,1.0043538684240156,CEA_estimated
2024-02-29 17:10:23.305918,Bihar,1.039219218700999,CEA_estimated
2024-03-31 17:10:23.305918,Bihar,0.9938750820967932,CEA_estimated
2024-04-30 17:10:23.305918,Bihar,1.042709156787477,CEA_estimated
2024-05-31 17:10:23.305918,Bihar,0.9509866756678726,CEA_estimated
2024-06-30 17:10:23.305918,Bihar,0.9660092181244381,CEA_estimated
2024-07-31 17:10:23.305918,Bihar,0.8901421552644677,CEA_estimated
2024-08-31 17:10:23.305918,Bihar,0.8708948775972682,CEA_estimated
2024-09-30 17:10:23.305918,Bihar,0.8939098104898373,CEA_estimated
2024-10-31 17:10:23.305918,Bihar,0.872920517435005,CEA_estimated
2024-11-30 17:10:23.305918,Bihar,0.8705745814127774,CEA_estimated
2024-12-31 17:10:23.305918,Bihar,0.9329401686845663,CEA_estimated
2025-01-31 17:10:23.305918,Bihar,1.0328933247097858,CEA_estimated
2025-02-28 17:10:23.305918,Bihar,1.0141493392299705,CEA_estimated
2025-03-31 17:10:23.305918,Bihar,1.0925753630666555,CEA_estimated
2025-04-30 17:10:23.305918,Bihar,1.015120032400382,CEA_estimated
2025-05-31 17:10:23.305918,Bihar,1.0376830895683076,CEA_estimated
2025-06-30 17:10:23.305918,Bihar,0.961435128139107,CEA_estimated
2025-07-31 17:10:23.305918,Bihar,0.8776785017411288,CEA_estimated
2025-08-31 17:10:23.305918,Bihar,0.847652552885277,CEA_estimated
2025-09-30 17:10:23.305918,Bihar,0.8449676226808203,CEA_estimated
2025-10-31 17:10:23.305918,Bihar,0.8296417409394823,CEA_estimated
2025-11-30 17:10:23.305918,Bihar,0.8606901795257704,CEA_estimated
