timestamp,state,carbon_intensity,source
2022-12-31 17:10:23.305918,Maharashtra,0.8675011049837545,CEA_estimated
2023-01-31 17:10:23.305918,Maharashtra,0.911007359170446,CEA_estimated
2023-02-28 17:10:23.305918,Maharashtra,0.8888487412174334,CEA_estimated
2023-03-31 17:10:23.305918,Maharashtra,0.9448637684261533,CEA_estimated
2023-04-30 17:10:23.305918,Maharashtra,0.8798336145145073,CEA_estimated
2023-05-31 17:10:23.305918,Maharashtra,0.9009394938392704,CEA_estimated
2023-06-30 17:10:23.305918,Maharashtra,0.8661463708980894,CEA_estimated
2023-07-31 17:10:23.305918,Maharashtra,0.8291599913297902,CEA_estimated
2023-08-31 17:10:23.305918,Maharashtra,0.7711716151525798,CEA_estimated
2023-09-30 17:10:23.305918,Maharashtra,0.8017337199627591,CEA_estimated
2023-10-31 17:10:23.305918,Maharashtra,0.7687865328914082,CEA_estimated
2023-11-30 17:10:23.305918,Maharashtra,0.8054480863674427,CEA_estimated
2023-12-31 17:10:23.305918,Maharashtra,0.8455165512884525,CEA_estimated
2024-01-31 17:10:23.305918,Maharashtra,0.860514144331549,CEA_estimated
2024-02-29 17:10:23.305918,Maharashtra,0.9221734131091887,CEA_estimated
2024-03-31 17:10:23.305918,Maharashtra,0.9413570710517314,CEA_estimated
2024-04-30 17:10:23.305918,Maharashtra,0.9108831539570661,CEA_estimated
2024-05-31 17:10:23.305918,Maharashtra,0.8515133208953779,CEA_estimated
2024-06-30 17:10:23.305918,Maharashtra,0.8534818087359629,CEA_estimated
2024-07-31 17:10:23.305918,Maharashtra,0.833623833261313,CEA_estimated
2024-08-31 17:10:23.305918,Maharashtra,0.7743275497902956,CEA_estimated
2024-09-30 17:10:23.305918,Maharashtra,0.7790028027425819,CEA_estimated
2024-10-31 17:10:23.305918,Maharashtra,0.8133739140117201,CEA_estimated
2024-11-30 17:10:23.305918,Maharashtra,0.7928759628868068,CEA_estimated
2024-12-31 17:10:23.305918,Maharashtra,0.8247940946177086,CEA_estimated
2025-01-31 17:10:23.305918,Maharashtra,0.9117087562764818,CEA_estimated
2025-02-28 17:10:23.305918,Maharashtra,0.9097390025898838,CEA_estimated
2025-03-31 17:10:23.305918,Maharashtra,0.973628414102752,CEA_estimated
2025-04-30 17:10:23.305918,Maharashtra,0.8777426622494747,CEA_estimated
2025-05-31 17:10:23.305918,Maharashtra,0.8954041559336099,CEA_estimated
2025-06-30 17:10:23.305918,Maharashtra,0.837905846174749,CEA_estimated
2025-07-31 17:10:23.305918,Maharashtra,0.8054399398315374,CEA_estimated
2025-08-31 17:10:23.305918,Maharashtra,0.7445820305950308,CEA_estimated
2025-09-30 17:10:23.305918,Maharashtra,0.7595118078561802,CEA_estimated
2025-10-31 17:10:23.305918,Maharashtra,0.7623807066577817,CEA_estimated
2025-11-30 17:10:23.305918,Maharashtra,0.7744805657915068,CEA_estimated
2022-12-31 17:10:23.305918,Gujarat,0.8268288363557835,CEA_estimated
2023-01-31 17:10:23.305918,Gujarat,0.8334216613053449,CEA_estimated
2023-02-28 17:10:23.305918,Gujarat,0.8654658275536738,CEA_estimated
2023-03-31 17:10:23.305918,Gujarat,0.880935295749958,CEA_estimated
2023-04-30 17:10:23.305918,Gujarat,0.8939908578958229,CEA_estimated
2023-05-31 17:10:23.305918,Gujarat,0.8234228952466164,CEA_estimated
2023-06-30 17:10:23.305918,Gujarat,0.839402304511252,CEA_estimated
2023-07-31 17:10:23.305918,Gujarat,0.7428506946310234,CEA_estimated
2023-08-31 17:10:23.305918,Gujarat,0.7230452155785823,CEA_estimated
2023-09-30 17:10:23.305918,Gujarat,0.734755322135266,CEA_estimated
2023-10-31 17:10:23.305918,Gujarat,0.7478174375332988,CEA_estimated
2023-11-30 17:10:23.305918,Gujarat,0.746171230690404,CEA_estimated
2023-12-31 17:10:23.305918,Gujarat,0.7758675785902022,CEA_estimated
2024-01-31 17:10:23.305918,Gujarat,0.8292875679626478,CEA_estimated
2024-02-29 17:10:23.305918,Gujarat,0.8564575714628201,CEA_estimated
2024-03-31 17:10:23.305918,Gujarat,0.9031246942169678,CEA_estimated
2024-04-30 17:10:23.305918,Gujarat,0.869466222375451,CEA_estimated
2024-05-31 17:10:23.305918,Gujarat,0.8234702641191268,CEA_estimated
2024-06-30 17:10:23.305918,Gujarat,0.8395818666945533,CEA_estimated
2024-07-31 17:10:23.305918,Gujarat,0.7845714980012986,CEA_estimated
2024-08-31 17:10:23.305918,Gujarat,0.7023844815608771,CEA_estimated
2024-09-30 17:10:23.305918,Gujarat,0.7244696449432373,CEA_estimated
2024-10-31 17:10:23.305918,Gujarat,0.7011969030349922,CEA_estimated
2024-11-30 17:10:23.305918,Gujarat,0.7406230061271252,CEA_estimated
2024-12-31 17:10:23.305918,Gujarat,0.7651212117601747,CEA_estimated
2025-01-31 17:10:23.305918,Gujarat,0.8139786117329093,CEA_estimated
2025-02-28 17:10:23.305918,Gujarat,0.862767600114949,CEA_estimated
